year,trial,geno,rep,sc,MT,FF,F50,MF50,HT,WD,BM,LT,HM,HI,HD,CL,BS,BR,BU,HC,HE,HS,HU,HR,OQ,FC,note.plot
2,3,B119,3,11,165,138,NA,NA,97.79,93.0275,1815.44,45,123.33,6.7933944388137,112.44,35.28,2.236,4,3,4,5,5,3,5,3,1,
2,3,B120,1,11,96,91,106,10,68.58,104.648,896.55,22,102.93,11.4806759243768,98.38,32.69,2.01,3,4,3,4,4,5,3,2,1,
2,3,B120,2,2,108,95,109,1,65.0875,109.22,882.81,18,120.22,13.6178792718705,103.84,34.98,2.372,4,4,3,5,4,4,4,2,1,
2,3,B120,3,9,91,92,103,12,70.485,107.95,1425.08,18,181.79,12.756476829371,113.89,40.23,3.146,3,3,3,5,4,3,2,2,1,
2,3,B121,1,9,96,109,117,21,46.99,127,1401.99,0,258.36,18.4280914985128,143.26,50.58,1.81,5,4,5,4,3,3,5,4,0,
2,3,B121,2,11,108,90,110,2,56.515,113.03,783.55,0,154.72,19.7460276944675,129.25,49.14,1.508,5,4,5,4,3,4,3,3,0,
2,3,B121,3,11,161,138,NA,NA,56.515,98.425,1641.86,0,303.75,18.5003593485437,143.09,50.2,1.21,4,4,4,3,3,4,4,3,0,
2,3,B122,1,12,114,118,134,20,46.99,112.268,878.33,12,126.35,14.3852538339804,62.32,21.15,1.098,2,3,5,4,4,2,2,2,0,
2,3,B122,2,10,102,97,119,17,60.325,124.46,1013.14,16,68.14,6.7256252837713,84.02,31.06,2.092,3,3,3,4,4,3,2,2,0,
2,3,B122,3,7,114,118,145,31,60.96,87.376,1938.78,20,193,9.9547137890839,60.97,29.7,1.862,2,2,4,4,1,1,2,2,0,
2,3,B123,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,missing data :(
2,3,B123,2,4,105,NA,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,missing data :(
2,3,B123,3,3,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,missing data :(
2,3,B124,1,7,90,102,108,18,43.18,104.902,1221.1,16,117.2,9.5979035296045,72.77,35.8,2.218,3,3,3,4,2,3,3,2,0,
2,3,B124,2,8,87,97,104,17,42.545,100.0125,929.46,17,205.46,22.1053084586749,120.06,42.25,3.716,3,5,3,4,2,3,3,2,0,
2,3,B124,3,8,103,111,116,13,38.608,93.472,692.63,12,126.42,18.2521692678631,59.27,29.66,1.47,3,3,4,4,4,4,3,2,0,
2,3,B125,1,0,105,108,120,15,54.61,84.7725,1427.21,36,202.27,14.172406303207,142.03,54.62,2.648,4,4,3,4,3,3,3,3,0,
2,3,B125,2,9,93,95,114,21,49.022,81.534,844.53,12,230.26,27.2648692171977,110.94,54.42,2.498,3,4,3,4,3,3,3,3,0,
2,3,B125,3,9,104,108,123,19,42.545,99.06,1173.12,16,135.52,11.5521003818876,84.1,1.76,2.364,4,5,3,4,3,4,4,3,0,
2,3,B126,1,3,101,108,108,7,51.435,101.2825,1374.06,15,213.42,15.5320728352474,141.47,56.19,2.974,3,4,3,4,2,3,3,2,0,
2,3,B126,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B126,3,3,105,105,120,15,59.69,95.504,1078.8,21,153.81,14.2575083426029,72.1,28.26,2.042,5,4,3,5,2,3,3,2,0,
2,3,B127,1,11,150,NA,NA,NA,67.31,93.98,1440.11,34,159.33,11.0637381866663,106.19,22.41,4.17,3,3,2,3,2,1,3,1,NA,
2,3,B127,2,9,189,NA,NA,NA,65.7225,100.0125,915.52,17,167.41,18.2857829430269,108.9,2.51,3.018,2,3,2,4,1,1,5,1,NA,
2,3,B127,3,11,188,NA,NA,NA,89.916,88.265,585.11,19,110.33,18.8562834338842,117.22,25.01,3.316,2,2,1,4,2,1,3,1,NA,
2,3,B128,1,6,158,NA,NA,NA,80.645,101.6,1623.25,27,67.83,4.1786539350069,30.45,7.81,2.552,5,4,2,4,3,4,5,1,NA,
2,3,B128,2,5,197,NA,NA,NA,73.66,108.2675,1448.31,42,163.13,11.2634725990983,114.04,25.37,2.218,1,4,1,4,2,1,5,1,NA,
2,3,B128,3,5,188,NA,NA,NA,77.7875,115.57,2662.97,34,178.34,6.697033763054,136.18,23.84,2.18,1,3,1,4,2,1,5,1,NA,
2,3,B129,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B129,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B129,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B130,1,12,121,116,154,33,42.926,118.11,1737.87,0,219.14,12.60968887201,95.06,51.92,0.354,5,5,5,2,3,3,1,1,0,
2,3,B130,2,11,122,155,155,33,45.212,115.062,1508.88,0,167.06,11.0717883463231,106.9,40.07,0.396,5,5,5,2,3,3,1,1,0,
2,3,B130,3,12,123,150,160,37,52.832,111.76,1233,0,146.88,11.9124087591241,88.51,39.2,0.344,5,5,5,4,3,3,1,1,0,
2,3,B131,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B131,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B131,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B132,1,8,110,118,143,33,66.04,92.71,913.23,17,113.48,12.4262234048378,56.56,17.74,2.184,3,3,3,4,2,1,2,1,0,
2,3,B132,2,8,110,108,125,15,62.484,109.22,1102.84,10,213.99,19.4035399513982,73.01,33.63,1.224,5,3,4,4,2,1,1,1,0,
2,3,B132,3,7,113,108,130,17,64.262,81.28,1379.89,11,198.39,14.3772329678453,62.48,28.88,1.272,2,4,3,5,2,1,1,1,0,
2,3,B133,1,10,102,123,149,47,49.53,100.076,1130.7,17,163.65,14.4733351021491,50.03,25,1.588,2,2,2,4,1,1,2,1,0,
2,3,B133,2,9,109,129,141,32,63.5,86.868,1066.31,16,125.42,11.7620579381231,45.17,21.98,1.606,2,3,3,4,2,1,2,1,0,
2,3,B133,3,10,106,116,127,21,53.086,102.87,996.86,13,94.48,9.4777601669242,53.22,23.69,1.982,2,3,4,4,2,3,2,1,0,
2,3,B134,1,19,115,95,126,11,81.5975,99.06,2458.33,35,234.14,9.5243518974263,121.49,46.44,2.546,5,5,4,5,5,4,4,3,1,
2,3,B134,2,8,114,106,121,7,78.74,109.982,1109,0,117.65,10.6086564472498,66.9,19.59,2.122,5,5,3,5,5,4,5,2,1,
2,3,B134,3,6,108,104,120,12,81.28,102.87,1291.61,0,158.34,12.259118464552,83.53,32.96,2.482,5,5,3,5,5,3,4,3,1,
2,3,B135,1,7,102,98,122,20,66.548,113.284,2170.1,11,177.16,8.1636790931294,97.71,26.92,2.206,4,5,3,5,5,4,3,2,1,
2,3,B135,2,6,114,111,121,7,75.692,105.664,1143.77,0,104.45,9.1320807505005,62.73,25.2,2.376,3,5,3,4,5,4,4,2,1,
2,3,B135,3,6,111,107,130,19,57.658,99.695,1014.28,4,83.88,8.2699057459479,43.54,15.13,2.196,3,4,3,5,5,5,4,2,1,
2,3,B136,1,13,110,94,121,11,56.642,122.936,1189.14,16,146.54,12.3231915501959,70.2,41.45,1.644,4,4,3,5,2,3,4,2,0,
2,3,B136,2,6,105,100,128,23,55.372,118.11,988.2,8,123.9,12.5379477838494,87.63,27.89,2.652,5,3,3,4,3,4,3,2,0,
2,3,B136,3,5,101,107,124,23,60.96,87.1982,1273.15,14,124.65,9.7906766681067,80.42,33.74,2.668,3,5,4,4,3,3,3,2,0,
2,3,B137,1,6,101,107,116,15,46.482,115.062,2152.35,11,226.33,10.5154830766372,66.95,49.72,2.332,3,4,3,5,2,2,3,1,0,
2,3,B137,2,12,95,99,108,13,51.7652,107.95,970.81,8,172.03,17.7202542207023,102.19,39.57,2.438,5,3,3,5,4,3,4,2,0,
2,3,B137,3,13,106,105,119,13,60.96,107.442,939.6,10,146.81,15.6247339293316,69.49,32.49,2.624,3,4,3,5,3,2,2,2,0,
2,3,B141,1,3,78,93,101,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,3,4,5,3,3,0,
2,3,B141,2,2,81,95,96,15,27.94,81.28,1148.48,16,234.63,20.4296113123433,119.58,48.03,2.178,5,4,4,2,4,4,5,4,0,
2,3,B141,3,2,106,95,121,15,27.94,81.5975,279.08,5,79.38,28.4434570732406,71.75,29.17,2.136,5,4,4,3,5,5,4,4,0,
2,3,B142,1,14,80,106,109,29,41.275,78.74,684.33,13,135.87,19.8544561834203,119.17,40.12,2.426,5,4,3,2,4,4,3,3,0,
2,3,B142,2,12,81,104,108,27,37.465,84.455,873.03,9,162.96,18.6660252225009,106.96,39.77,2.23,5,3,4,3,3,4,4,4,0,
2,3,B142,3,12,88,102,123,35,47.498,77.724,678.55,7,190.43,28.0642546606735,103.96,61.74,2.088,5,4,3,4,3,4,3,4,0,
2,3,B143,1,22,80,NA,NA,NA,36.2966,64.77,736.15,0,182.07,24.7327311009984,119.39,41.11,2.272,4,5,3,3,4,3,5,3,0,
2,3,B143,2,10,80,NA,NA,NA,40.005,74.295,822.57,1,197.56,24.017408852742,121.97,41.09,1.638,5,4,3,3,4,3,5,3,0,
2,3,B143,3,11,86,NA,105,19,36.83,67.31,668.1,6,172.81,25.8658883400688,119.85,46.29,2.144,5,4,4,3,4,4,4,4,0,
2,3,B144,1,11,95,101,109,14,39.624,95.25,1329.33,6,381.94,28.7317671308103,134.19,61.43,2.004,5,2,5,3,4,4,3,4,0,
2,3,B144,2,12,95,NA,NA,NA,42.672,103.632,1582.4,2,367.87,23.2475985844287,126.87,56.71,1.652,5,2,5,2,4,4,4,4,0,
2,3,B144,3,13,96,NA,NA,NA,38.4175,99.3775,945.73,6,270.88,28.642424370592,127.58,59.35,1.614,5,2,5,3,3,3,2,3,0,
2,3,B145,1,12,79,103,108,29,39.37,68.58,707.63,0,161.13,22.7703743481763,115.11,43.6,2.082,5,3,3,3,4,3,5,3,0,
2,3,B145,2,10,82,103,109,27,42.164,78.4225,871.95,1,205.17,23.5300189231034,123.63,44.99,1.812,5,4,3,3,4,3,5,3,0,
2,3,B145,3,12,80,100,102,22,35.2425,66.04,732.7,0,177.79,24.2650470861198,115.91,35.6,1.446,5,3,3,3,4,2,5,3,0,
2,3,B146,1,16,90,104,110,20,36.195,96.52,901.13,1,208.05,23.0876788032803,125.23,50.37,1.994,5,4,5,3,3,4,4,4,0,
2,3,B146,2,11,91,111,111,20,33.02,111.4425,1206.19,2,210.43,17.4458418657094,111.24,37.42,1.96,5,3,4,3,4,4,5,4,0,
2,3,B146,3,11,95,111,113,18,31.242,97.79,983.79,1,228.76,23.2529299952226,89.6,46.31,1.724,5,4,4,4,4,3,3,4,0,
2,3,B147,1,16,104,108,127,23,46.482,102.616,1207,3,215.44,17.8492129246065,98.99,40.44,1.332,5,4,5,3,4,4,4,4,0,
2,3,B147,2,14,106,128,132,26,51.816,123.19,2087.99,3,362.32,17.352573527651,133.81,63.28,1.43,5,3,5,3,4,3,3,3,0,
2,3,B147,3,13,103,119,121,18,45.466,116.84,1307.28,1,189.29,14.479683005936,86.05,52.6,1.084,5,4,5,3,4,4,5,4,0,
2,3,B148,1,13,90,103,104,14,36.83,102.87,985.2,3,232.56,23.605359317905,118.03,48.04,1.616,5,4,5,2,4,4,4,4,0,
2,3,B148,2,12,89,102,105,16,40.64,103.505,1313.24,6,123.47,9.4019371935061,128.9,48.95,2.364,4,5,5,4,4,4,4,5,0,
2,3,B148,3,13,90,103,105,15,44.45,109.22,1086.68,2,225.72,20.7715242757758,125.56,32.99,1.842,5,2,5,3,4,4,3,4,0,
2,3,B150,1,12,94,107,115,21,27.6225,114.935,808.93,2,239.52,29.6094841333614,107.42,36.96,2.114,4,4,5,2,5,4,4,5,0,
2,3,B150,2,12,89,102,115,26,24.4475,108.585,1478.18,0,327.91,22.1833606191398,116.49,39.28,2.25,4,4,5,1,5,4,4,4,0,
2,3,B150,3,14,94,107,112,18,26.035,110.49,1058.7,2,241.29,22.7911589685463,104.3,37.96,2.244,4,4,5,2,5,4,5,4,0,
2,3,B151,1,15,93,106,108,15,35.56,119.0625,1417.1,0,293.89,20.7388328276057,131.13,45.83,1.914,4,4,5,2,5,4,4,4,0,
2,3,B151,2,10,93,109,111,18,39.0525,118.11,1198.52,2,336.85,28.1054967793612,134.56,41.81,2.406,4,5,5,3,5,4,4,5,0,
2,3,B151,3,12,95,108,112,17,43.942,96.52,787.34,0,205.92,26.1538852338253,73.03,37.76,1.574,4,4,5,3,5,4,4,4,0,
2,3,B152,1,13,88,104,108,20,33.9725,109.5375,1346.78,12,343.02,25.4696386937733,133.28,54.3,2.076,4,4,5,2,5,4,4,5,0,
2,3,B152,2,11,90,104,108,18,34.544,103.378,1007.56,9,378.74,37.5898209535909,123.16,55.09,1.74,4,3,5,3,5,5,4,4,0,
2,3,B152,3,12,93,104,108,15,37.592,112.522,1199.51,10,341,28.4282748789089,121.86,59.96,1.8,4,4,4,4,5,4,4,4,0,
2,3,B153,1,13,81,96,108,27,36.195,104.14,1216.36,10,300.68,24.7196553651879,130.98,66.13,1.398,1,3,4,3,2,3,2,3,0,
2,3,B153,2,11,81,96,108,27,34.29,99.06,812.91,8,183.97,22.6310415667171,115.79,51.75,1.59,2,3,4,3,3,3,3,3,0,
2,3,B153,3,12,84,99,109,25,39.6875,93.98,757.33,9,205.39,27.1202778181242,130.04,50.32,1.74,3,3,3,3,3,3,3,2,0,
2,3,B154,1,14,93,109,125,32,40.386,100.076,1279.3,0,353.21,27.609630266552,129.11,53.16,1.76,5,3,5,3,4,4,4,4,0,
2,3,B154,2,12,95,107,125,30,31.75,101.6,872.39,5,179.92,20.6238035740896,95.97,47.1,1.61,5,4,5,2,4,4,4,4,0,
2,3,B154,3,14,93,107,111,18,39.624,97.028,760.92,0,222.74,29.2724596541029,98.67,43.07,1.482,5,3,5,3,4,4,4,4,0,
2,3,B187,1,15,77,100,111,34,27.686,99.695,1432.57,0,494.08,34.4890651067662,168.1,77.15,0.468,5,4,4,2,4,2,1,1,0,
2,3,B187,2,15,78,105,108,30,24.13,69.342,548.51,0,273.3,49.8258919618603,122.79,49.46,0.46,4,4,5,2,3,3,1,1,0,
2,3,B187,3,15,77,102,106,29,23.495,80.01,973.09,0,244.54,25.1302551665314,112.31,44.5,0.406,4,3,4,2,4,2,1,1,0,
2,3,B189,1,13,93,109,122,29,38.1,112.0775,865.22,8,151.23,17.4787915212316,83.53,36.59,1.614,5,3,4,3,5,3,3,3,0,
2,3,B189,2,12,95,121,124,29,38.862,107.442,1514.21,3,260.6,17.210294476988,104.51,56.01,1.344,4,4,5,3,4,3,3,3,0,
2,3,B189,3,11,93,111,118,25,41.148,109.22,890.1,6,230,25.8397932816537,84.25,34.01,1.38,5,4,5,3,4,3,4,3,0,
2,3,B190,1,13,96,108,109,13,28.2575,99.695,778.75,1,222.72,28.5996789727127,112.11,47.17,2.168,5,4,5,3,4,3,4,4,0,
2,3,B190,2,13,95,114,118,23,32.004,101.092,941.45,7,247.67,26.307291943279,45.74,36.04,1.546,4,3,5,2,5,4,3,3,0,
2,3,B190,3,13,103,114,NA,NA,36.83,87.376,709.97,3,163.14,22.9784357085511,63.66,31.52,1.92,5,3,5,3,4,2,3,2,0,
2,3,B191,1,18,97,103,109,12,65.024,102.108,1210.14,21,87.99,7.27105954682929,61.7,34.38,2.54,4,3,3,4,3,4,3,2,0,
2,3,B191,2,14,97,103,109,12,57.15,99.822,934.33,15,99.6,10.6600451660548,69.01,35.92,3.06,4,4,2,4,3,4,3,1,0,
2,3,B191,3,17,86,93,108,22,60.325,118.11,986.86,16,68.41,6.9320876314776,82.93,40.63,3.116,4,3,3,4,3,4,3,2,0,
2,3,B192,1,13,94,96,109,15,41.402,115.57,1588.5,16,234.2,14.7434686811457,108.37,54.55,1.786,4,2,4,3,3,3,3,3,0,
2,3,B192,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B192,3,13,95,102,108,13,36.322,125.222,1571.8,11,291.33,18.53480086525,135.12,55.13,2.35,4,4,3,3,3,4,3,2,0,
2,3,B193,1,18,90,105,109,19,32.7025,113.665,1444.58,5,262.21,18.1512965706295,128.89,53.91,2.202,4,3,5,2,4,4,4,3,0,
2,3,B193,2,16,90,105,111,21,32.512,113.03,1295.34,2,249.52,19.2628962280174,126.66,53.42,2.124,5,3,4,3,3,4,3,3,0,
2,3,B193,3,12,89,105,109,20,33.02,113.03,903.58,4,265.56,29.3897607295425,135.73,56.03,2.252,5,3,4,3,3,3,5,4,0,
2,3,B194,1,2,102,115,115,13,41.91,100.33,1529.4,7,438.35,28.6615666274356,142.42,53.13,1.546,5,3,4,4,5,3,3,3,0,
2,3,B194,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B194,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B195,1,11,105,117,122,17,41.148,96.52,1096.22,3,258.64,23.5938041633979,104.64,54.55,1.556,5,4,5,3,4,3,4,3,0,
2,3,B195,2,13,99,112,116,17,45.085,93.98,1075.5,1,207.25,19.2701069270107,121.77,49.89,1.308,5,3,5,3,4,3,4,3,0,
2,3,B195,3,12,109,116,131,22,41.91,79.502,1404.14,7,183.3,13.0542538493313,95.72,37.56,1.548,5,3,5,3,4,4,3,3,0,
2,3,B196,1,16,95,114,122,27,27.94,80.01,558.48,8,176.85,31.6663085517834,122.38,56.17,1.43,4,3,5,4,3,2,2,2,0,
2,3,B196,2,12,97,110,110,13,32.385,96.52,1150.85,10,272.45,23.67380631707,128.08,54.03,1.562,4,3,5,3,3,3,3,3,0,
2,3,B196,3,12,97,111,115,18,30.48,89.2175,691.88,5,205.97,29.7696132277274,112.62,48.46,1.646,4,2,5,3,3,3,3,3,0,
2,3,B198,1,13,114,119,124,10,41.91,99.568,1067.95,7,185.78,17.3959455030666,83.07,34.86,1.722,5,2,5,3,4,3,3,3,0,
2,3,B198,2,13,106,114,118,12,40.64,103.886,1169.78,11,196.62,16.8082887380533,105.34,40.97,1.234,5,3,5,4,4,3,4,3,0,
2,3,B198,3,12,114,119,121,7,48.514,96.52,1262.73,22,261.21,20.6861324273598,91.39,37.34,1.656,5,4,5,3,4,3,3,3,0,
2,3,B204,1,8,123,120,159,36,77.47,71.882,783.42,27,25.29,3.2281534808915,30.8,12.13,1.862,4,4,3,5,3,5,4,2,0,
2,3,B204,2,8,100,105,115,15,58.42,114.935,1101.19,16,78.28,7.1086733442912,77.62,37.56,1.732,3,4,2,5,1,3,3,1,0,
2,3,B204,3,7,113,107,121,8,87.884,92.71,1420.78,30,63.82,4.4918988161433,62.54,16.66,2.714,5,3,2,5,2,4,3,2,0,
2,3,B205,1,8,119,135,135,16,80.264,81.788,1760.45,29,55.36,3.1446505154932,52.01,22.3,2.164,5,4,3,5,2,3,4,2,0,
2,3,B205,2,9,119,117,131,12,72.0725,41.91,221.78,16,28.34,12.778429073857,40.04,17.82,2.574,5,5,3,5,2,3,4,2,0,
2,3,B205,3,11,117,115,131,14,77.216,99.568,1051.12,10,45.94,4.3705761473476,48.39,29.32,3.396,5,2,2,4,2,5,3,2,0,
2,3,B206,1,7,107,109,126,19,32.766,91.186,1344.3,4,277.92,20.6739567060924,99.74,43.59,1.592,5,3,5,3,4,3,4,4,0,
2,3,B206,2,12,98,110,111,13,33.9725,116.5225,1004.36,7,195.6,19.4750886136445,102.6,46.94,1.644,5,4,5,3,4,5,4,4,0,
2,3,B206,3,13,103,109,121,18,34.29,109.22,1071.31,3,247.34,23.0876216968011,97.32,51.31,1.68,5,4,5,3,4,4,4,5,0,
2,3,B210,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B210,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B210,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B211,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B211,2,10,163,158,NA,NA,98.7425,53.6575,817.1,73,16.07,1.9667115408151,21.12,6.3,2.462,5,2,4,5,1,2,5,1,1,
2,3,B211,3,10,158,130,NA,NA,93.0275,81.5975,1446.38,40,16.15,1.1165807049323,16.51,3.98,2.104,5,4,3,4,3,4,5,1,1,
2,3,B212,1,10,147,140,NA,NA,61.976,76.5175,773.89,25,22.17,2.8647482200313,26.63,6.77,2.75,4,3,3,5,1,5,5,1,1,
2,3,B212,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B212,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B213,1,12,87,100,101,14,52.705,105.41,1536.34,18,138.16,8.9928010726792,106.68,43.31,1.914,5,4,2,4,2,1,5,2,0,
2,3,B213,2,9,87,98,102,15,60.325,116.5225,1693,19,156.21,9.2268163024217,110.32,32.58,1.748,5,4,3,4,2,1,5,1,0,
2,3,B213,3,10,87,98,103,16,63.5,115.57,1444.75,16,209.14,14.475860875584,121.74,48.93,2.254,5,4,2,5,1,1,5,1,0,
2,3,B214,1,2,88,96,96,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,4,3,5,4,0,
2,3,B214,2,2,102,102,102,0,40.132,97.79,1959.3,0,414.5,21.1555147246466,119.28,51.64,1.376,4,3,5,3,4,3,3,3,0,
2,3,B214,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing data :(
2,3,B215,1,14,83,102,102,19,51.7525,114.935,987.94,9,129.29,13.0868271352511,107.66,36.02,2.156,4,4,4,3,3,3,3,3,0,
2,3,B215,2,15,82,102,103,21,48.895,95.25,770.33,10,116.83,15.1662274609583,103.92,37.13,1.914,5,4,4,3,2,3,3,3,0,
2,3,B215,3,14,82,101,102,20,48.895,113.03,1081.78,5,168.1,15.5392039046756,151.13,46.88,2.158,4,3,3,4,2,2,2,2,0,
2,3,B217,1,14,97,114,118,21,31.242,124.206,1652.81,0,347.37,21.0169347958931,103.61,50.47,1.426,4,3,5,2,5,4,3,4,0,
2,3,B217,2,9,111,121,135,24,39.116,100.33,774.25,4,309.23,39.9392960929932,103.95,42.56,1.314,5,3,4,2,5,3,3,4,0,
2,3,B217,3,12,107,121,125,18,35.052,102.108,874.74,0,311.53,35.6140110204175,107.89,42.66,1.504,4,4,5,2,4,3,4,4,0,
2,3,B218,1,14,102,114,118,16,45.974,93.726,689,9,158.72,23.0362844702467,77.55,35.96,0.77,3,3,5,3,2,2,2,1,0,
2,3,B218,2,14,100,114,135,35,46.99,95.5675,741.95,4,147.93,19.9380012130197,103.51,38.19,1.226,2,3,5,3,3,3,2,3,0,
2,3,B218,3,14,102,112,121,19,43.942,97.028,1229,8,218.16,17.7510170870627,103.34,57.63,0.866,3,4,5,3,3,3,2,2,0,
2,3,B219,1,13,107,108,120,13,35.052,90.17,927.27,5,220.93,23.8258543897678,81.22,47.4,1.324,5,3,5,3,3,2,3,3,0,
2,3,B219,2,11,96,103,113,17,32.7025,114.3,1031.22,4,192.33,18.6507243847094,110.94,44.55,1.388,5,2,5,2,3,3,2,3,0,
2,3,B219,3,12,104,109,119,15,35.052,103.378,882.6,3,200.97,22.7702243371856,93.52,40.53,0.902,5,4,5,2,2,3,2,2,0,
2,3,B221,1,12,110,125,142,32,51.308,90.932,930.33,0,176.08,18.9266174368235,68.89,34.44,1.362,3,2,5,3,3,2,2,2,0,
2,3,B221,2,11,108,123,133,25,41.91,91.44,970.95,0,199.62,20.5592460991812,84.9,41.5,1.072,3,1,5,3,2,2,2,2,0,
2,3,B221,3,11,111,123,144,33,41.402,89.916,878.1,2,206.59,23.5269331511217,87.15,44.22,1.844,4,1,5,3,3,2,1,2,0,
2,3,B222,1,10,81,86,93,12,39.37,85.09,848.35,13,177.23,20.8911416278659,113.57,44.66,2.568,5,3,4,3,3,3,5,3,0,
2,3,B222,2,8,80,89,94,14,34.6075,91.1225,875.63,11,195.77,22.3576168016171,130.69,50.84,1.894,5,3,3,3,2,3,5,3,0,
2,3,B222,3,8,81,86,89,8,43.18,92.075,810.77,15,191.71,23.6454234863155,120.29,58.98,2.206,4,2,3,3,2,1,4,2,0,
2,3,B223,1,12,97,107,109,12,46.0375,111.125,1072.38,12,121.27,11.3084913929764,83.2,40.08,2.204,5,4,4,4,4,5,4,3,0,
2,3,B223,2,8,95,105,108,13,49.2125,127,1030.01,12,101.68,9.8717488179727,83.89,49.22,2.316,5,4,4,4,4,5,4,4,0,
2,3,B223,3,9,101,105,106,5,55.372,111.506,946.74,5,148.14,15.6473794283541,79.84,41.87,1.386,5,4,4,5,3,4,4,4,0,
2,3,B225,1,11,104,111,114,10,49.784,99.06,793.81,7,134.45,16.9373023771431,77.46,44.91,2.064,5,3,4,4,3,3,3,3,0,
2,3,B225,2,11,98,110,114,16,47.625,113.03,1347.75,10,220.91,16.3910220738267,127.9,53.99,1.762,5,4,5,4,4,3,3,3,0,
2,3,B225,3,8,105,119,125,20,54.1782,97.79,1388.92,10,185.75,13.3737004291104,85.31,29.86,1.712,5,3,4,4,4,3,3,3,0,
2,3,B226,1,14,93,100,101,8,36.322,88.646,1071.46,11,263.1,24.5552797117951,102.64,42.68,1.496,4,2,4,3,4,2,3,2,0,
2,3,B226,2,14,94,100,102,8,38.862,77.343,923.96,7,253.09,27.3918784362959,87.98,43.63,2.182,4,2,4,4,4,2,3,2,0,
2,3,B226,3,16,94,100,102,8,41.402,84.6582,870.6,13,239.98,27.5648977716517,111.17,49.97,2.068,4,2,4,4,4,2,2,2,0,
2,3,B227,1,21,95,110,110,15,39.116,114.808,879.12,0,159.45,18.1374556374556,86.4,27.81,1.664,5,4,5,3,4,3,4,3,0,
2,3,B227,2,22,95,111,123,28,36.195,110.49,1412.38,0,294,20.8159277248333,129.54,57.92,1.6,5,4,5,3,4,4,4,4,0,
2,3,B227,3,17,94,111,119,25,46.482,94.742,942.93,0,230.27,24.4206887043577,114.77,71.11,1.752,5,4,4,4,4,3,4,5,0,
2,3,B261,1,18,102,104,118,16,63.5,100.33,1293.42,15,154.23,11.9242009556061,94.8,38.63,2.282,5,4,2,5,2,2,4,2,0,
2,3,B261,2,11,102,97,115,13,71.755,96.52,1214.4,25,47.81,3.9369235836627,84.91,43.41,2.724,3,3,2,5,2,3,3,2,0,
